Index,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
1010,Purples,4.0,1011.8938961934599,118966.67340995901,Education,337.29796539782,No,352.704983766047,Yes,Male,After_16:00,0.484087788732722,0.625025031622499,3.72130878968164,4.44481567945331,7.85451667848974,8.35143676493317,7447.0,18.668176350183803,363.781969308049,4254.61377627657,44085.275328996504,No,124400.805573407,19.0730692157306,228.45491376850399,8.84922954719514,114117.21542690699,100.0,30-45,0.0,558.0380329349321,16.0,Car,Hightech,390.727524362166,0.0,Yes
9241,Purples,2.0,754.2645523256281,118329.282204325,Education,251.421517441876,No,470.64103107913496,Yes,Female,After_16:00,0.563795084366575,0.879805339500308,4.827976771630349,2.79887510929257,1.3849569833837398,0.656970574054867,7528.0,27.936705457978,455.341743637101,5617.093798065551,57198.1862818508,No,221502.98013523102,21.338738098517002,76.8441644384567,40.7445002347231,63474.200950217404,100.0,30-45,2.0,734.479265045162,13.0,Foot_or_bicycle,Hightech,555.215185327714,0.0,No
9019,Blues,1.0,1460.4108849847303,130355.777881203,Healthcare,486.803628328243,Yes,267.778977590746,Yes,Male,By_16:00,0.7404462862759829,0.140771103324369,6.74309071386233,2.90271502221003,6.03082034969702,0.721003019716591,9208.0,61.1453184392303,465.077637253695,3607.94505041485,45411.927553800895,Yes,71705.5808395454,21.565658748429104,414.163920551891,40.737997950054705,237474.57618187,80.0,Below_30,0.0,524.771118123544,14.0,Car,Hightech,158.846693672288,0.0,Yes
6425,Browns,7.0,960.748323889957,158661.047423525,Social,320.249441296652,No,495.429583830421,Yes,Male,By_16:00,0.687912973575294,0.912165598710999,5.86100376676768,4.16428400203586,4.10164135042578,0.984649346210063,9412.0,37.854614877142,459.102434151881,5872.50070660797,55903.6152931779,No,245450.472534384,21.4266757606466,52.4214157057733,72.06587281543759,102889.954092115,70.0,30-45,0.0,696.49857598735,6.0,Motorcycle_or_truck,Hightech,467.52685373523104,0.0,Yes
6342,Pinks,5.0,286.999131835928,65628.367587852,Social,95.6663772786426,No,686.012886185704,No,Female,After_16:00,0.613765455549583,0.897364960983396,1.3788396632298798,7.2152807447128,4.59938064450398,6.54717632802203,4883.0,46.4105001883581,643.725214447673,8147.579290752379,74465.5664676554,No,470613.68001284,25.3717404694213,235.221956325541,38.0932065891102,9257.72211889822,70.0,45_and_up,1.0,893.7220304624451,8.0,Car,Industry_or_other,491.536097681939,0.0,Yes
2808,Yellows,9.0,51.049094469158796,9411.43847304594,Education,17.0163648230529,Yes,553.081611196758,No,Female,After_16:00,0.489614186575636,0.982010686770082,1.7101847403682802,2.6571021578274703,5.3621615213342,9.41554221091792,3192.0,62.1735443128273,555.021922002628,6640.85995597283,62534.72789576861,Yes,305899.268644002,23.558903242779103,142.630509074924,65.85660760756579,316.573036614286,100.0,Below_30,1.0,744.6232549484199,12.0,Car,Services_or_Retail,379.59072805275804,2.0,Yes
961,Purples,7.0,625.566774764898,79209.79582559661,Financial,208.522258254966,No,379.862545554943,Yes,Female,After_16:00,0.639189221663401,0.590107362950221,,4.4735480286181,9.658092309255151,6.627110475674269,7665.0,13.211236125789599,455.7355432352901,4710.09654202001,53508.47042266269,No,144295.553515481,21.3479634446776,133.981371195212,59.835628559812896,43700.0544460057,60.0,45_and_up,0.0,678.4083236717221,10.0,Motorcycle_or_truck,,460.52016040893403,4.0,Yes
6166,Purples,8.0,309.824326675769,43676.6041487756,Environment,103.27477555859001,No,422.916476095337,Yes,Female,After_16:00,0.156372172757983,0.5072221152950079,5.460832305252549,0.929545313119888,5.062093506567179,7.0365584641695,8198.0,99.5344598777592,418.988818338646,5067.1423976306605,51806.1184536271,No,,20.4692163586847,113.18583541998699,99.8614993644878,10778.954042235699,90.0,30-45,2.0,660.630125264634,15.0,Motorcycle_or_truck,Hightech,482.497082300636,0.0,No
4454,Oranges,9.0,107.213505534809,13595.4867222503,Other,35.7378351782697,No,380.422783149355,Yes,Male,After_16:00,0.5891946728806939,0.329955323133618,3.5548040806315804,5.12092695571482,8.75923470593989,9.76717739365995,8162.0,95.68545415531841,468.186538062321,4740.6009076182,51962.256464684695,Maybe,144721.493939101,21.6376185857483,194.78069656077702,31.437225034460397,1322.93069840744,50.0,45_and_up,2.0,634.195947487546,9.0,Motorcycle_or_truck,Student_or_Unemployed,349.571569833043,0.0,No
8188,Browns,10.0,706.282757140546,117317.020406874,Financial,235.42758571351501,No,498.314673071634,Yes,Male,By_16:00,0.140881115337834,0.0287073745857924,2.4427418410777997,,8.0416914797388,2.8819063701666896,9064.0,95.72880824562158,464.221047219627,5911.58882515559,55932.0046761362,No,248317.51339848898,21.5457895473716,62.4649516384152,76.26974144950509,55671.5757006081,60.0,Below_30,0.0,692.042832768921,6.0,Foot_or_bicycle,Public_Sector,448.82484592818605,0.0,No
225,Pinks,9.0,643.870130676421,159109.986192025,Healthcare,214.62337689214002,No,741.3450878279041,No,Female,After_16:00,0.6416109392885121,0.6638405637349929,5.00210620928556,5.59727661311626,4.47329516056925,3.84165587369353,3045.0,56.1742102960125,677.0588350645639,8767.56854840817,79263.9484151933,No,549592.539246563,26.0203542455625,302.446626429224,73.3722841367126,46287.8172854779,80.0,30-45,2.0,955.1477889703281,9.0,Car,Student_or_Unemployed,543.320657258859,0.0,Yes
2054,Purples,8.0,665.529693242193,100368.633601444,Healthcare,221.84323108073102,No,452.43045330924895,Yes,Female,By_16:00,0.238912008469924,0.145540222292766,7.547903745435179,1.74360833596438,7.9050669912248805,7.44088621344417,9099.0,60.936303436756106,411.12643264445603,5346.5573983814,54696.1088893468,No,204693.31508161302,20.2762529241587,151.937081276913,18.406822043471,49446.26240741929,,Below_30,2.0,722.097629744263,14.0,Public_or_other,Hightech,613.681590066657,1.0,Yes
570,Purples,9.0,,19454.3237197673,Financial,46.6487106478484,No,417.038830218229,Yes,Female,By_16:00,0.876743033761159,0.9262465871870521,4.09370209556073,0.669403504580259,5.11537746759132,8.66380393039435,4264.0,10.7953420374542,466.00288585455803,5102.3940738914,56753.531891193896,No,173921.385909789,21.5870999871349,97.5417453315497,49.1667557507753,2232.75091575453,60.0,45_and_up,5.0,730.316065271781,8.0,Foot_or_bicycle,Services_or_Retail,538.419169961711,2.0,No
2557,Browns,7.0,973.516762309205,99288.5617042469,Education,324.50558743640204,No,305.96872765312804,Yes,Female,By_16:00,0.9976076728198678,0.5664896988309921,8.774228107649831,4.0416263556107905,5.16970487544313,8.09355373028666,5920.0,45.515797869302304,356.592859742598,3772.8729960164796,42134.998214073996,No,93616.8623016742,18.8836664803898,276.240219078093,75.8558594156057,105638.381864881,100.0,45_and_up,0.0,534.271774024151,9.0,Public_or_other,Hightech,365.482654980999,1.0,No
9452,Yellows,8.0,-415.760395623958,-39276.1167350647,Financial,-138.586798541319,Yes,283.40445950452204,Yes,Male,By_16:00,0.741557349916548,0.7945356513373549,1.80111040594056,7.6845613354817,4.3949624500237405,7.5542995543219105,5971.0,90.98213321994992,360.157941905415,3554.3604788560497,40691.1530394741,Yes,80318.0876670503,18.977827639258802,322.06278872458097,68.77341668587181,19077.7139313909,60.0,45_and_up,2.0,505.974808349326,12.0,Foot_or_bicycle,Student_or_Unemployed,306.984429368001,,No
3162,Yellows,5.0,1104.0428906383802,87023.1151657255,Financial,368.014296879459,Yes,236.466669647428,Yes,Male,By_16:00,0.10934067401103699,0.839626586996019,4.8121268278919205,4.36910626012832,6.5205473988317,1.8229812546633202,9093.0,80.2550698630512,526.837884233119,3418.34246494052,54659.6465709174,Yes,55916.485854145896,22.9529493580481,295.408900981927,48.551628040149794,135812.53700456198,60.0,30-45,2.0,682.424294258497,11.0,Motorcycle_or_truck,Hightech,369.247062967893,2.0,No
2307,Purples,8.0,49.7826587251084,6207.73377871638,Financial,16.5942195750361,No,374.09013124396205,Yes,Male,By_16:00,0.0682337547186762,0.22101292177103501,1.0486051556654299,4.35500658815727,3.1688042287714797,8.98049177834764,9026.0,76.9055669894442,399.576643227674,4540.054598894961,51808.84573716191,No,139943.42629412402,19.9894132787252,182.682645874922,50.8234048495069,301.962342879548,60.0,Below_30,0.0,690.1406452423599,8.0,Car,Services_or_Retail,586.225306426116,1.0,Yes
1387,Browns,4.0,602.559608269073,94802.60189188109,Environment,200.853202756358,No,471.999453286688,Yes,Male,After_16:00,0.0607656722422689,0.985773995518684,4.0283163683489,6.15739811444655,2.3620081460103397,5.9065044298768,6242.0,64.5866521866992,434.590735251704,5589.176003370289,53543.6008705286,No,222783.483902932,20.846839934429,78.22450182806041,29.009099956601897,40552.8622602429,90.0,45_and_up,3.0,672.078375414301,8.0,Car,Public_Sector,467.49353671819705,3.0,No
819,Browns,4.0,272.110016321526,43438.1017337182,Financial,90.70333877384209,No,478.903007551088,Yes,Female,After_16:00,0.789513407275081,0.530711123952642,4.59621838759631,8.76932895276695,6.14281335379928,6.354180127382281,5411.0,,457.948216524343,5704.926508559561,55536.5835141472,No,229348.090641477,21.399724683377197,57.0118005883075,73.2227255357429,8327.79900349621,60.0,Below_30,1.0,693.943153536393,5.0,Motorcycle_or_truck,Services_or_Retail,467.79891581875,0.0,Yes
7212,Browns,9.0,133.683336014324,13689.2088439492,Healthcare,44.56111200477471,No,307.200790736155,Yes,Male,By_16:00,0.45844620722346,0.189555928576738,2.93224961264059,9.24983437173069,9.08096199622378,8.68254968896508,6837.0,27.7010141639039,370.733194222313,3813.4742958061797,43675.795343056096,No,94372.3258289192,19.2544331057113,260.223069785208,,2040.25381510685,80.0,45_and_up,2.0,555.5696574118799,8.0,Car,Student_or_Unemployed,382.37940707636596,0.0,Yes
4729,Turquoises,3.0,1290.2085433238099,199886.35270694603,Social,430.069514441269,Yes,464.776846521268,Yes,Female,After_16:00,0.7320506572723392,0.9607727644033729,7.98058349173516,3.2646218920126597,6.11204357352108,8.30561561742797,7225.0,21.0446952376515,401.13547036700106,5450.03940594668,50000.696199043094,Yes,216017.517062254,20.0283666425148,123.366317222595,97.98323079012329,185399.85676619,70.0,Below_30,0.0,625.079003174199,11.0,Motorcycle_or_truck,Student_or_Unemployed,435.158790383542,1.0,No
2598,Pinks,9.0,165.422531402499,19136.8303797147,Education,55.1408438008331,No,347.05363684379404,Yes,Male,By_16:00,0.691768653457984,0.332971092313528,4.7032403643243,2.92409634683281,0.22020748816430602,2.13492964860052,4240.0,70.7115131895989,377.46023043796504,4225.45682931387,49790.248723706,No,120446.22684650401,19.4283357608923,217.954335138315,54.8140801722184,3105.6534988687,100.0,30-45,3.0,672.104755042119,9.0,Motorcycle_or_truck,Student_or_Unemployed,595.3703679271421,4.0,Yes
8939,Purples,3.0,,44622.14557505809,,107.989687356603,,413.207470706967,Yes,Female,After_16:00,0.23543295799754602,0.9754043607972559,8.17995777819306,9.285058241803199,0.6920420075766739,6.83860402088612,,2.63634994626045,420.70951942374603,4973.49374591716,50671.5117124571,No,170740.413848049,20.511204728726803,134.643445847888,54.461975698359296,11779.7622627335,70.0,45_and_up,3.0,637.138078824654,9.0,Public_or_other,Student_or_Unemployed,434.357528545172,0.0,Yes
3869,Greens,1.0,231.072298836604,24849.7087649742,Education,77.0240996122015,No,322.622515421625,Yes,Male,By_16:00,0.814214802114293,0.862532236846164,9.77616732008755,4.10102502442896,8.13673103693873,5.747586621437219,6688.0,4.2206346988678,522.793915841034,4271.81298589832,62409.280222664696,No,,22.864687092567703,237.692047973023,58.3702685311437,6019.736020682541,100.0,Below_30,4.0,831.063388695057,15.0,Car,Hightech,656.573225791927,0.0,Yes
6805,Pinks,7.0,712.468562002652,160209.223950833,Healthcare,237.489520667551,No,674.594918969504,No,Female,After_16:00,0.9190935071092099,0.40171287045814097,1.3123055710457299,2.64501807047054,6.49340502219275,1.0343598830513698,9536.0,25.5129128228873,645.5110847952291,8036.9713592855005,74431.8514690001,No,455078.30469947204,25.4069101780447,227.411926466839,52.0810171728954,56648.761947570594,80.0,Below_30,2.0,894.5684043626599,9.0,Public_or_other,Services_or_Retail,492.297872300006,0.0,No
4032,Yellows,10.0,-200.660446248297,-14270.818910788601,Environment,-66.88681541609901,Yes,213.357727109756,Yes,Male,After_16:00,0.439443084411323,0.8644573409110309,4.15056549943984,1.68636237736791,2.30318181449547,3.2278259238228197,,73.0709123425186,286.950833670546,2707.47893843865,36141.2612832077,Yes,45521.5197174409,16.9396231856127,366.990655299452,,4416.9592610912,90.0,30-45,2.0,487.376593203557,14.0,Motorcycle_or_truck,Public_Sector,415.570140378179,0.0,Yes
9992,Browns,10.0,177.87631629913201,19333.5545597575,Social,59.2921054330439,No,326.072997721257,Yes,Female,After_16:00,0.348442893940955,0.6866628278512509,5.88907744269818,3.64845085889101,3.5221344372257595,2.12045871885493,8069.0,80.6144546717405,372.332319907232,4005.3946170270397,44008.03622221191,No,106323.599842927,19.2959145911053,248.196746183998,67.0032181544229,3584.8458721162397,70.0,30-45,1.0,,7.0,Foot_or_bicycle,Hightech,377.313463842258,0.0,Yes
5516,Pinks,10.0,218.888864952657,24053.5209208533,Financial,72.9629549842189,No,329.667581666008,Yes,Male,After_16:00,0.506828163051978,0.7321083880960941,2.04392225248739,7.85027477657422,1.78906359709799,7.62398285791278,5939.0,23.8945509539917,,3998.04726498786,43229.106277157,No,108680.71440151401,18.726604715321102,241.55748433648,4.819826665334401,5406.555755013371,60.0,Below_30,2.0,556.625202429836,5.0,Public_or_other,Industry_or_other,416.082585031473,1.0,Yes
668,Purples,9.0,279.432561979786,38883.616584823,Financial,93.1441873265953,No,417.45617950891295,Yes,Female,By_16:00,0.46939116995781704,0.275556784356013,2.0010950043797497,3.80955741740763,3.73842611908913,3.6766359512694198,5233.0,1.0450423695147,408.03520281396897,4990.63220071707,51350.1792109226,No,174269.66181017802,20.1998812574225,123.66945093422599,59.5524630974978,8778.98382005848,60.0,45_and_up,3.0,661.381820791149,8.0,Public_or_other,Services_or_Retail,504.809040615372,0.0,Yes
6993,Blues,9.0,1039.5290613652,158480.088696496,Healthcare,346.50968712173403,Yes,457.361206876792,Yes,Female,After_16:00,0.13170398096554,0.0434171743690968,9.60560946725309,4.59908462129533,3.56083527673036,7.967336103320121,6058.0,60.2343188598752,556.021697184376,5685.65546313667,52913.281669492695,Yes,209179.273555795,23.580112323404602,476.688187699928,18.988145189359802,120425.472956323,80.0,45_and_up,3.0,560.425330280512,11.0,Motorcycle_or_truck,Public_Sector,28.5393642537904,1.0,Yes
8022,Yellows,10.0,1576.3088695943,274740.818843015,Social,525.436289864768,Yes,522.881316236694,No,Male,By_16:00,0.879158756928518,0.886892471229658,2.92536323191598,0.688618742860854,5.59780106879771,1.8185306806117298,5210.0,25.061103631742302,350.72206561833,5930.2572936035995,51469.270570557004,Yes,273404.870869418,18.7275750063464,200.192673496183,70.1538768131286,276618.730996717,70.0,Below_30,4.0,683.645011225096,9.0,Motorcycle_or_truck,Hightech,,5.0,Yes
3788,Oranges,9.0,275.745054474618,38662.5384537041,Military,91.9150181582061,No,420.633528975181,Yes,Female,By_16:00,0.822821086272597,0.78235046681948,7.02852440299466,0.538851118180901,8.33476506639272,6.151552426163111,8292.0,11.4492218475789,383.304068703378,4972.943427158571,45747.3802499907,Maybe,176932.565698115,19.5781528419659,209.710723947253,84.8530024755746,8550.285581181559,30.0,30-45,3.0,559.47798779887,8.0,,Industry_or_other,344.881946136623,1.0,No
8804,Blues,1.0,1391.4412447596399,108046.285956544,Financial,463.813748253215,Yes,232.95188286992402,Yes,Female,By_16:00,0.9941861017141491,0.924254403449595,4.8397972178645405,4.07257692655548,5.59884787537158,6.9277162547223305,8315.0,2.7340618427842904,347.77702393228,3025.0728765638,43726.9687682754,Yes,54266.579732643,18.648780762620397,307.99389405906504,96.5601772069931,215597.00681695,60.0,45_and_up,1.0,595.960267323964,10.0,Motorcycle_or_truck,Industry_or_other,519.331514995838,1.0,Yes
3121,Pinks,2.0,158.075098192852,17488.1121054879,Healthcare,52.69169939761721,No,331.895010132825,Yes,Female,By_16:00,0.44362667668610795,0.438994029071182,8.6290715704672,6.40602862229571,8.343334225937719,4.98265219386667,6508.0,32.9974780092016,371.552897920572,4062.0558971694,49102.2936358972,No,110154.297751068,19.2757074557738,232.82583689407397,15.4903845861554,2839.1068848064697,80.0,30-45,5.0,666.192470663393,7.0,Motorcycle_or_truck,Public_Sector,597.2107230431919,0.0,No
1903,Pinks,10.0,139.236087427899,11381.4722961715,Education,46.412029142632896,No,245.226776471981,Yes,Male,After_16:00,0.8305877142120149,0.182725823717192,8.753424612805249,3.9525816170498698,4.80607395991683,9.821640648879109,4773.0,37.6224688719958,406.702514302983,3265.67279332577,46175.2736137954,No,60136.1718988388,20.1668667448115,285.31058504202997,87.0975310914218,2210.4884782792396,100.0,Below_30,1.0,596.429228987993,11.0,Public_or_other,Industry_or_other,411.74857693622,1.0,No
790,Greens,9.0,658.6006532912149,61212.806255673204,Healthcare,,No,278.831212585846,Yes,Male,By_16:00,0.00261600594967604,0.255354008171707,9.79100724449381,3.5754085378721405,5.14198241522536,9.43993654334918,4388.0,,524.740706703457,3837.7935392653703,61702.345031071796,No,77746.845112093,22.907219532353896,269.183346153112,35.3070558048785,48424.51360838769,80.0,30-45,2.0,825.866232962042,12.0,Car,Student_or_Unemployed,651.432951340692,0.0,No
9174,Purples,6.0,84.87579775182292,12347.121501240501,Financial,28.291932583941,No,436.41845478767306,Yes,Male,After_16:00,0.7241905727423729,0.9746321684215219,9.254584100563081,9.28586578229442,0.49508452182635704,9.588332031853499,5592.0,70.1292790472507,453.08037324844,5270.34529437361,54703.5358516176,No,190461.06767926,21.2856847023637,81.5325923008254,77.187617868185,838.7253819182021,60.0,Below_30,2.0,691.370534888277,,Car,Hightech,479.912706971827,3.0,Yes
4088,Blues,4.0,1172.60517971212,182822.39100735198,Financial,390.868393237372,Yes,467.73388222343397,Yes,Female,By_16:00,0.470391954062507,0.527891372097656,2.03381799859926,3.5029597906395797,2.0142310182564,7.9663348547183,9813.0,15.816942602395999,437.213320111999,5551.76546245833,56287.486837847006,Yes,218774.984579805,20.909646580274803,107.31142031829701,73.71748376172042,153178.969225202,60.0,Below_30,3.0,730.677229172897,12.0,Foot_or_bicycle,Hightech,580.823705699508,0.0,No
2733,Purples,8.0,373.764435171895,49062.6896779413,Environment,124.588145057298,No,,Yes,Male,After_16:00,0.400053616380319,0.494481790112332,0.7034510420635339,7.56594828562811,0.9424419980496171,0.8015093836002048,,29.0071908850223,411.32025665829696,4760.630733443661,52098.538481742005,No,155077.669738164,20.2810319426378,145.006249908999,81.2936080386862,15656.7940338757,90.0,Below_30,1.0,681.271058734221,14.0,Motorcycle_or_truck,Hightech,543.4058510809671,0.0,Yes
2699,Yellows,9.0,-243.876355845992,-49367.61187321231,Education,-81.29211861533071,Yes,607.28656989267,No,Male,By_16:00,0.203896212391555,0.648537514731288,0.365536268800497,4.7852423531003305,6.918640357907861,5.27459436329082,8339.0,11.428559990599801,542.089496827266,7157.04469258124,67408.0823466779,Yes,368796.977972005,23.2828154832543,150.245279862138,0.728175835683942,6537.116430353671,100.0,Below_30,1.0,846.805963097312,13.0,Motorcycle_or_truck,Student_or_Unemployed,596.393517927011,,Yes
3005,Browns,1.0,274.635274809249,32227.1769109995,Environment,91.5450916030831,No,352.03609878647103,Yes,Female,By_16:00,0.9139223922975358,0.525613843230531,4.19589817756787,3.40380786219612,8.64044753834605,4.73336128052324,9030.0,54.0216391906142,403.70257374870795,4327.76613536213,48053.8252850173,No,123929.41484879801,20.092351125458396,191.845052451576,72.7540811523795,8482.048888219959,90.0,Below_30,1.0,610.992572029673,9.0,Foot_or_bicycle,Services_or_Retail,424.913291554377,4.0,Yes
2843,Greens,4.0,646.005107118673,75029.92024062571,Education,215.33503570622398,No,348.433407478507,Yes,Female,By_16:00,0.510649511823431,0.601029388373718,4.637106168083849,7.12146938079968,9.7287096013315,0.46655306359753007,4337.0,63.36724807042629,502.275141595064,4488.8843579752,61238.129433526905,No,121405.83944708301,22.4114957464928,218.916513159771,45.183766260743106,46594.5126383071,100.0,Below_30,1.0,815.863798157043,13.0,,Hightech,657.945659947269,0.0,No
8660,Purples,6.0,265.974967157744,42093.071006812796,Financial,88.65832238591459,No,474.778564200536,Yes,Female,By_16:00,0.593467383412644,0.221866724081337,6.79770379327238,9.86969317542389,7.58400804363191,8.39815061772242,4780.0,55.8392169419676,407.23867737390196,5562.26299675316,51217.208346112406,No,225414.685024323,20.180155533937302,104.339585205257,80.3835036931559,7958.956450670691,60.0,30-45,1.0,643.707417465067,9.0,Public_or_other,Services_or_Retail,459.429502817005,0.0,Yes
5126,Purples,2.0,164.156792021724,23603.243876316697,Social,54.71893067390779,No,431.354260502237,Yes,Male,By_16:00,0.172414019005373,0.29015690693631796,0.742469618562609,9.70093201845884,5.060468462761491,6.4457927038893095,6941.0,58.262779284268596,,5244.39091794831,54383.615693632404,No,186066.498053432,21.5736913035987,106.133439207209,14.957400644198101,3058.88030476984,70.0,Below_30,1.0,675.422835302914,12.0,Foot_or_bicycle,Public_Sector,426.811336872037,0.0,Yes
8227,Browns,5.0,275.576451673321,29576.1990483783,Healthcare,91.8588172244404,No,321.974525059627,Yes,Male,After_16:00,0.5221650232560929,0.191435146844015,3.63963360665366,3.4372215904295405,0.6965838116593659,8.16691768821329,3397.0,88.4533129865304,392.69254826959605,4005.1303471354604,46785.980653668,No,103667.59478737199,19.816471640269302,219.238187967825,98.3310220530257,8539.90111909759,80.0,45_and_up,0.0,600.773134341787,8.0,Public_or_other,Hightech,430.304776786376,1.0,Yes
591,Purples,4.0,312.79008283074796,44836.2932765272,Environment,104.263360943583,No,430.029234342334,Yes,Male,After_16:00,0.6658138814382261,0.93161257635802,3.44693704508245,8.32383333938196,4.04787603300065,4.03091990156099,7032.0,36.039064871147296,440.35791299696996,5181.0081694172795,51984.63132166019,No,184925.14238905397,20.9847066454828,128.188245626982,14.1988858114928,10985.1117961954,90.0,30-45,0.0,644.662029872439,13.0,Car,Hightech,410.673969481867,0.0,No
3063,Pinks,,264.203678300445,22595.090249309,Social,88.0678927668149,No,256.56444748980203,Yes,Female,By_16:00,0.22483100811950896,0.640176868066192,1.39204076491296,9.42265978083014,5.13787879375741,0.279386427719146,5105.0,87.83207410015171,337.744207876649,3241.1328906513204,39783.220887737596,No,65825.3157157474,18.3778183655365,322.070940480318,28.323475131764997,7854.021629154029,70.0,Below_30,2.0,512.280332930987,8.0,Car,Hightech,365.308202186046,0.0,No
4686,Greens,4.0,561.22604668331,54016.1333332151,Financial,187.07534889443698,No,288.739984463134,Yes,Female,After_16:00,0.071166951674968,0.12871406087651802,2.0586021291092,7.79947065515444,2.6220490271225603,1.36146349832416,8850.0,85.4247948620468,519.705675393029,3926.8111954174,61063.1231235259,No,83370.7786277711,22.797054094619998,250.85766724439603,44.289355911314495,35194.2615128697,60.0,45_and_up,2.0,813.524092304611,12.0,Car,Services_or_Retail,633.829972009143,0.0,Yes
8153,Browns,4.0,152.863667925652,18069.9105791746,Financial,50.954555975217296,No,354.627966691795,Yes,Female,By_16:00,0.778731543570757,0.7596771302632991,0.0638140412047505,2.62259438401088,6.968629828188571,4.693595033604651,7230.0,95.93161931261422,385.31270636537806,4316.90507964871,46518.7673495233,No,125760.99475995699,19.6293837489968,201.62079483203,43.0693892296404,2657.32133060677,60.0,Below_30,2.0,592.35456732264,5.0,Foot_or_bicycle,Public_Sector,420.22066984924,0.0,No
2946,Greys,10.0,890.292754648378,134632.391071535,Military,296.764251549459,No,453.667820057823,Yes,Male,After_16:00,0.184000849956647,0.15608165017329198,8.57273094123229,1.92687139380723,7.578987330198291,5.66502102417871,9633.0,54.1593462461606,,5329.64831015537,47993.0190697532,Maybe,205814.490956017,19.9119324724792,170.823991157932,16.203486546874,88375.7852492602,30.0,30-45,3.0,588.330760569507,9.0,Public_or_other,Student_or_Unemployed,372.25485850802,0.0,No
4918,Purples,1.0,463.649549588199,66425.734670535,Financial,,No,429.80135360553595,Yes,Male,After_16:00,0.464366275351495,0.17494868626818097,6.769953481853009,0.408073619473726,2.47061366215348,4.657706581056121,4112.0,72.35129973851141,355.506974788832,5009.02748563303,45828.37576015059,No,184729.20356115102,18.8548925955263,172.07961230840098,75.60944166034459,24050.205942456,60.0,Below_30,1.0,582.092820621589,12.0,Foot_or_bicycle,Hightech,438.312815902173,0.0,Yes
7707,Purples,8.0,591.688308270186,75687.90160376929,Education,197.229436090062,No,383.755605168427,Yes,Female,After_16:00,0.242519847815856,0.345921878935769,3.83810797939077,9.52824601670727,5.91425434686244,4.67102677561343,3668.0,25.750321568921198,483.75623155773906,4805.06851479975,55301.543050978704,No,147268.364498185,21.994459110370002,132.677769888612,33.394007594324606,39106.6798964939,100.0,45_and_up,2.0,692.825717581772,12.0,Foot_or_bicycle,Hightech,438.13909732592793,0.0,No
8717,Pinks,5.0,399.690319776474,45825.8139962238,Financial,133.230106592158,No,343.959898917631,Yes,Female,By_16:00,0.687366729835048,0.558870313921943,2.66694016987458,6.51564587838948,3.1225033989176203,2.35489689512178,5291.0,57.0267973933369,411.96772610855203,4263.53444139341,47420.9343984506,No,118308.412063427,20.296988104360498,218.675591811713,67.9959875997156,17893.4914091499,60.0,Below_30,1.0,592.475596175694,5.0,Motorcycle_or_truck,Hightech,374.617305572468,4.0,Yes
4619,Browns,4.0,942.8537631698281,97070.5291726026,Healthcare,314.284587723276,No,308.861881760718,Yes,Male,After_16:00,0.920620804885402,0.872461368795484,0.7080143992789091,5.67530416185036,5.42835847008973,3.00044732168317,4335.0,99.01443310081959,365.185976309554,3818.99077022629,43493.347167942404,No,95395.66200477199,19.1098397771816,257.413844756164,13.5788556188345,99099.0866681129,80.0,45_and_up,2.0,555.8104597513201,8.0,Public_or_other,Services_or_Retail,392.51378579330003,1.0,No
2433,Purples,9.0,52.089611495005705,7360.184696413051,Social,17.3632038316686,No,423.89554184630896,Yes,Male,By_16:00,0.936631180811673,0.0413473525550216,0.545449175406247,9.87674148287624,9.62947834748775,2.7686536591500004,5730.0,13.6461056768894,459.889217896969,5158.7338542570205,54073.2198600231,No,179687.430397175,21.4450278129213,105.99411165910101,82.49768086243421,328.844051131739,70.0,45_and_up,1.0,675.330246310997,13.0,Public_or_other,Student_or_Unemployed,438.080792038188,0.0,Yes
8785,Browns,9.0,476.883251241792,81101.69354391871,Environment,158.961083747264,No,510.19841858189795,No,Male,After_16:00,0.8238970411475749,0.7279511676169929,3.41672155540437,8.72997324215248,2.30447967303917,8.991963763255631,4719.0,52.6601124554873,434.204758999834,5970.39370381865,54265.6875773349,No,260302.42632346897,20.8375804497507,72.2300686230561,54.9452930456027,25437.5872298519,90.0,45_and_up,2.0,677.802684554908,9.0,,Services_or_Retail,471.99711919373397,1.0,No
